,actor_name,film,film_id
655,Laurence Bullock,Caribbean Liberty,120
656,Fred Costner,Carol Texas,121
657,Gary Phoenix,Carol Texas,121
658,Dustin Tautou,Carol Texas,121
659,Ben Willis,Carol Texas,121
660,Vivien Basinger,Carol Texas,121
661,Oprah Kilmer,Carol Texas,121
662,Thora Temple,Carol Texas,121
663,Val Bolger,Carrie Bunch,122
664,Mena Temple,Carrie Bunch,122
665,Jude Cruise,Carrie Bunch,122
666,Angelina Astaire,Carrie Bunch,122
667,Kenneth Torn,Carrie Bunch,122
668,Greta Malden,Carrie Bunch,122
669,Bela Walken,Carrie Bunch,122
670,Kirsten Akroyd,Casablanca Super,123
671,Walter Torn,Casablanca Super,123
672,Angela Witherspoon,Casablanca Super,123
673,Reese West,Casablanca Super,123
674,Helen Voight,Casper Dragonfly,124
675,Ray Johansson,Casper Dragonfly,124
676,Ralph Cruz,Casper Dragonfly,124
677,Ellen Presley,Casper Dragonfly,124
678,Walter Torn,Casper Dragonfly,124
679,Cuba Olivier,Cassidy Wyoming,125
680,Sandra Kilmer,Cassidy Wyoming,125
681,Audrey Olivier,Cassidy Wyoming,125
682,Angela Hudson,Cassidy Wyoming,125
683,Lucille Dee,Cassidy Wyoming,125
684,Angela Witherspoon,Cassidy Wyoming,125
685,Mary Keitel,Cassidy Wyoming,125
686,Cameron Streep,Casualties Encino,126
687,Mena Temple,Casualties Encino,126
688,Daryl Wahlberg,Casualties Encino,126
689,Groucho Dunst,Casualties Encino,126
690,Susan Davis,Casualties Encino,126
691,Helen Voight,Cat Coneheads,127
692,Angela Witherspoon,Cat Coneheads,127
693,Laura Brody,Cat Coneheads,127
694,Renee Ball,Cat Coneheads,127
695,Johnny Cage,Catch Amistad,128
696,Christian Akroyd,Catch Amistad,128
697,Kenneth Pesci,Catch Amistad,128
698,Dan Streep,Catch Amistad,128
699,Ian Tandy,Catch Amistad,128
700,Penelope Pinkett,Cause Date,129
701,Dustin Tautou,Cause Date,129
702,Jayne Neeson,Cause Date,129
703,William Hackman,Cause Date,129
704,Jayne Silverstone,Cause Date,129
705,Reese West,Cause Date,129
706,Dustin Tautou,Celebrity Horn,130
707,Matthew Leigh,Celebrity Horn,130
708,Angela Witherspoon,Celebrity Horn,130
709,Jayne Silverstone,Celebrity Horn,130
710,Alec Wayne,Center Dinosaur,131
711,Fay Winslet,Center Dinosaur,131
712,Geoffrey Heston,Center Dinosaur,131
713,Ed Guiness,Center Dinosaur,131
714,Nick Wahlberg,Chainsaw Uptown,132
715,Gene Hopkins,Chainsaw Uptown,132
716,Alec Wayne,Chamber Italian,133
717,Henry Berry,Chamber Italian,133
718,Rip Winslet,Chamber Italian,133
719,Gina Degeneres,Chamber Italian,133
720,Adam Hopper,Chamber Italian,133
721,Richard Penn,Chamber Italian,133
722,Emily Dee,Chamber Italian,133
723,Frances Day-Lewis,Champion Flatliners,134
724,Jude Cruise,Champion Flatliners,134
725,Cameron Wray,Champion Flatliners,134
726,Gene Willis,Champion Flatliners,134
727,Milla Peck,Chance Resurrection,135
728,Christian Akroyd,Chance Resurrection,135
729,Ben Willis,Chance Resurrection,135
730,Whoopi Hurt,Chance Resurrection,135
731,Angela Witherspoon,Chance Resurrection,135
732,Meryl Allen,Chance Resurrection,135
733,Tim Hackman,Chaplin License,136
734,Penelope Cronyn,Chaplin License,136
735,Groucho Dunst,Chaplin License,136
736,Gina Degeneres,Chaplin License,136
737,Cuba Allen,Chaplin License,136
738,Minnie Kilmer,Chaplin License,136
739,Greg Chaplin,Charade Duffel,137
740,Kirsten Akroyd,Charade Duffel,137
741,Warren Nolte,Charade Duffel,137
742,Gina Degeneres,Chariots Conspiracy,138
743,Michael Bolger,Chariots Conspiracy,138
744,Tom Miranda,Chasing Fight,139
745,Jada Ryder,Chasing Fight,139
746,Fay Winslet,Chasing Fight,139
747,Russell Temple,Chasing Fight,139
748,Mena Hopper,Chasing Fight,139
749,Penelope Guiness,Cheaper Clyde,140
750,Lucille Tracy,Cheaper Clyde,140
751,Mae Hoffman,Chicago North,141
752,Cuba Allen,Chicago North,141
753,Liza Bergman,Chicago North,141
754,Kevin Garland,Chicago North,141
755,River Dean,Chicago North,141
756,Meryl Gibson,Chicago North,141
757,Burt Temple,Chicago North,141
758,Jayne Silverstone,Chicago North,141
759,Kirsten Paltrow,Chicken Hellfighters,142
760,Henry Berry,Chicken Hellfighters,142
761,Mary Tandy,Chill Luck,143
762,Burt Posey,Chill Luck,143
763,Woody Jolie,Chill Luck,143
764,Meg Hawke,Chill Luck,143
765,Warren Jackman,Chill Luck,143
766,Uma Wood,Chinatown Gladiator,144
767,Dan Torn,Chinatown Gladiator,144
768,Bob Fawcett,Chinatown Gladiator,144
769,Jude Cruise,Chinatown Gladiator,144
770,Jessica Bailey,Chinatown Gladiator,144
771,Sean Williams,Chinatown Gladiator,144
772,Penelope Monroe,Chinatown Gladiator,144
773,Geoffrey Heston,Chinatown Gladiator,144
774,Jeff Silverstone,Chinatown Gladiator,144
775,Jayne Silverstone,Chinatown Gladiator,144
776,Nick Wahlberg,Chisum Behavior,145
777,Gene Hopkins,Chisum Behavior,145
778,Fay Winslet,Chisum Behavior,145
779,Julia Fawcett,Chisum Behavior,145
780,Johnny Lollobrigida,Chitty Lock,146
781,Lucille Tracy,Chitty Lock,146
782,Elvis Marx,Chitty Lock,146
783,Sissy Sobieski,Chitty Lock,146
784,Val Bolger,Chitty Lock,146
785,Susan Davis,Chitty Lock,146
786,Russell Temple,Chitty Lock,146
787,Al Garland,Chitty Lock,146
788,Nick Degeneres,Chitty Lock,146
789,Olympia Pfeiffer,Chitty Lock,146
790,Lisa Monroe,Chitty Lock,146
791,Humphrey Garland,Chitty Lock,146
792,Rock Dukakis,Chitty Lock,146
793,Joe Swank,Chocolat Harry,147
794,Rip Crawford,Chocolat Harry,147
795,Kirk Jovovich,Chocolat Harry,147
796,Jane Jackman,Chocolat Harry,147
797,Reese West,Chocolat Harry,147
798,Joe Swank,Chocolate Duck,148
799,Cameron Streep,Chocolate Duck,148
800,Gary Penn,Chocolate Duck,148
801,Minnie Zellweger,Chocolate Duck,148
802,Julianne Dench,Chocolate Duck,148
803,Humphrey Willis,Chocolate Duck,148
804,Groucho Williams,Chocolate Duck,148
805,Penelope Monroe,Christmas Moonshine,149
806,Emily Dee,Christmas Moonshine,149
807,Thora Temple,Christmas Moonshine,149
808,Julia Mcqueen,Cider Desire,150
809,Jodie Degeneres,Cider Desire,150
810,Frances Day-Lewis,Cider Desire,150
811,Penelope Pinkett,Cider Desire,150
812,Jon Chase,Cider Desire,150
813,Anne Cronyn,Cincinatti Whisperer,151
814,Russell Bacall,Cincinatti Whisperer,151
815,Cuba Allen,Cincinatti Whisperer,151
816,Julianne Dench,Cincinatti Whisperer,151
817,Bob Fawcett,Circus Youth,152
818,Matthew Carrey,Circus Youth,152
819,Kevin Bloom,Citizen Shrek,153
820,Gary Phoenix,Citizen Shrek,153
821,Jude Cruise,Citizen Shrek,153
822,Cary Mcconaughey,Citizen Shrek,153
823,Kenneth Torn,Citizen Shrek,153
824,Russell Temple,Citizen Shrek,153
825,Ben Harris,Citizen Shrek,153
826,Ian Tandy,Citizen Shrek,153
827,Uma Wood,Clash Freddy,154
828,Vivien Bergen,Clash Freddy,154
829,Helen Voight,Clash Freddy,154
830,Milla Peck,Clash Freddy,154
831,Liza Bergman,Clash Freddy,154
832,Kim Allen,Clash Freddy,154
833,Alan Dreyfuss,Clash Freddy,154
834,Karl Berry,Cleopatra Devil,155
835,Fred Costner,Cleopatra Devil,155
836,Ewan Gooding,Cleopatra Devil,155
837,Kim Allen,Cleopatra Devil,155
838,Fay Wood,Cleopatra Devil,155
839,William Hackman,Cleopatra Devil,155
840,John Suvari,Cleopatra Devil,155
841,Penelope Cronyn,Clerks Angels,156
842,Susan Davis,Clerks Angels,156
843,Adam Hopper,Clerks Angels,156
844,Bela Walken,Clerks Angels,156
845,Spencer Peck,Clockwork Paradise,157
846,Sylvester Dern,Clockwork Paradise,157
847,Salma Nolte,Clockwork Paradise,157
848,Kevin Garland,Clockwork Paradise,157
849,Lucille Dee,Clockwork Paradise,157
850,Matthew Johansson,Clones Pinocchio,158
851,Angela Hudson,Clones Pinocchio,158
852,Sidney Crowe,Clones Pinocchio,158
853,Salma Nolte,Clones Pinocchio,158
854,Meryl Gibson,Clones Pinocchio,158
855,Kirsten Paltrow,Closer Bang,159
856,Jodie Degeneres,Closer Bang,159
857,Russell Temple,Closer Bang,159
858,Greta Malden,Closer Bang,159
859,Ed Guiness,Closer Bang,159
860,Julia Fawcett,Closer Bang,159
861,Tom Mckellen,Club Graffiti,160
862,Morgan Williams,Club Graffiti,160
863,Lisa Monroe,Club Graffiti,160
864,Debbie Akroyd,Club Graffiti,160
865,Kirk Jovovich,Clue Grail,161
866,Rip Winslet,Clue Grail,161
867,Spencer Peck,Clue Grail,161
868,Liza Bergman,Clue Grail,161
869,Gene Hopkins,Clue Grail,161
870,Meryl Allen,Clue Grail,161
871,Uma Wood,Clueless Bucket,162
872,Charlize Dench,Clueless Bucket,162
873,Gina Degeneres,Clueless Bucket,162
874,Cameron Zellweger,Clueless Bucket,162
875,Morgan Mcdormand,Clueless Bucket,162
876,Adam Hopper,Clueless Bucket,162
877,Alan Dreyfuss,Clueless Bucket,162
878,Jon Chase,Clueless Bucket,162
879,Sissy Sobieski,Clyde Theory,163
880,Johnny Cage,Clyde Theory,163
881,Greg Chaplin,Clyde Theory,163
882,Meryl Allen,Clyde Theory,163
883,Bette Nicholson,Coast Rainbow,164
884,Cameron Streep,Coast Rainbow,164
885,Sissy Sobieski,Coast Rainbow,164
886,Reese Kilmer,Coast Rainbow,164
887,Frances Day-Lewis,Coast Rainbow,164
888,Angela Witherspoon,Coast Rainbow,164
889,Oprah Kilmer,Coast Rainbow,164
890,Lisa Monroe,Coast Rainbow,164
891,Burt Temple,Coast Rainbow,164
892,Reese West,Coast Rainbow,164
893,Bette Nicholson,Coldblooded Darling,165
894,Lucille Tracy,Coldblooded Darling,165
895,Ben Willis,Coldblooded Darling,165
896,Gina Degeneres,Coldblooded Darling,165
897,Penelope Guiness,Color Philadelphia,166
898,Groucho Dunst,Color Philadelphia,166
899,Salma Nolte,Color Philadelphia,166
900,Daryl Crawford,Color Philadelphia,166
901,Christopher West,Color Philadelphia,166
902,Olympia Pfeiffer,Color Philadelphia,166
903,John Suvari,Color Philadelphia,166
904,Cameron Wray,Coma Head,167
905,Renee Tracy,Coma Head,167
906,Geoffrey Heston,Coma Head,167
907,Goldie Brody,Comancheros Enemy,168
908,Cate Mcqueen,Comancheros Enemy,168
909,Jayne Nolte,Comancheros Enemy,168
910,Michael Bening,Comancheros Enemy,168
911,Renee Ball,Comancheros Enemy,168
912,Russell Temple,Comforts Rush,169
913,Meryl Gibson,Comforts Rush,169
914,Humphrey Willis,Comforts Rush,169
915,Humphrey Garland,Comforts Rush,169
916,Bela Walken,Comforts Rush,169
917,Grace Mostel,Command Darling,170
918,Burt Posey,Command Darling,170
919,Kenneth Pesci,Command Darling,170
920,Liza Bergman,Command Darling,170
921,Rita Reynolds,Command Darling,170
922,Ewan Gooding,Command Darling,170
923,Geoffrey Heston,Command Darling,170
924,Meryl Gibson,Command Darling,170
925,Johnny Lollobrigida,Commandments Express,171
926,Burt Dukakis,Commandments Express,171
927,Warren Jackman,Commandments Express,171
928,Cuba Birch,Commandments Express,171
929,Johnny Lollobrigida,Coneheads Smoochy,172
930,Dan Torn,Coneheads Smoochy,172
931,Julia Mcqueen,Coneheads Smoochy,172
932,Alec Wayne,Coneheads Smoochy,172
933,Audrey Olivier,Coneheads Smoochy,172
934,Julia Barrymore,Coneheads Smoochy,172
935,Gina Degeneres,Coneheads Smoochy,172
936,Warren Jackman,Coneheads Smoochy,172
937,Richard Penn,Coneheads Smoochy,172
938,Grace Mostel,Confessions Maguire,173
939,Russell Bacall,Confessions Maguire,173
940,Warren Jackman,Confessions Maguire,173
941,Audrey Bailey,Confessions Maguire,173
942,Parker Goldberg,Confidential Interview,174
943,Sylvester Dern,Confidential Interview,174
944,Christian Akroyd,Confused Candles,175
945,Ralph Cruz,Confused Candles,175
946,James Pitt,Confused Candles,175
947,Albert Nolte,Confused Candles,175
948,River Dean,Confused Candles,175
949,Gene Mckellen,Confused Candles,175
950,Tom Mckellen,Congeniality Quest,176
951,Nick Stallone,Congeniality Quest,176
952,Christopher Berry,Congeniality Quest,176
953,Karl Berry,Connecticut Tramp,177
954,Fred Costner,Connecticut Tramp,177
955,Johnny Cage,Connecticut Tramp,177
956,Henry Berry,Connecticut Tramp,177
957,Meg Hawke,Connecticut Tramp,177
958,Albert Johansson,Connecticut Tramp,177
959,Vivien Basinger,Connecticut Tramp,177
960,Cameron Streep,Connection Microcosmos,178
961,Natalie Hopkins,Connection Microcosmos,178
962,Scarlett Damon,Connection Microcosmos,178
963,Renee Tracy,Connection Microcosmos,178
964,Fay Winslet,Connection Microcosmos,178
965,Russell Temple,Connection Microcosmos,178
966,Vivien Basinger,Connection Microcosmos,178
967,Matthew Johansson,Conquerer Nuts,179
968,Kirsten Paltrow,Conquerer Nuts,179
969,Kevin Bloom,Conquerer Nuts,179
970,Henry Berry,Conquerer Nuts,179
971,Cameron Zellweger,Conquerer Nuts,179
972,John Suvari,Conquerer Nuts,179
973,Kirk Jovovich,Conspiracy Spirit,180
974,Minnie Kilmer,Conspiracy Spirit,180
975,Christopher West,Conspiracy Spirit,180
976,Mena Hopper,Conspiracy Spirit,180
977,Mena Temple,Contact Anonymous,181
978,Christopher Berry,Contact Anonymous,181
979,Morgan Hopkins,Contact Anonymous,181
980,Ewan Gooding,Contact Anonymous,181
981,Olympia Pfeiffer,Contact Anonymous,181
982,Bob Fawcett,Control Anthem,182
983,Audrey Olivier,Control Anthem,182
984,Charlize Dench,Control Anthem,182
985,Dustin Tautou,Conversation Downhill,183
986,Chris Bridges,Conversation Downhill,183
987,Greta Malden,Conversation Downhill,183
988,Penelope Pinkett,Core Suit,184
989,Penelope Cronyn,Core Suit,184
990,Angela Witherspoon,Core Suit,184
991,Mena Hopper,Core Suit,184
992,Ed Chase,Cowboy Doom,185
993,Milla Keitel,Cowboy Doom,185
994,Julianne Dench,Cowboy Doom,185
995,Whoopi Hurt,Cowboy Doom,185
996,Gregory Gooding,Cowboy Doom,185
997,Rip Crawford,Craft Outfield,186
998,Henry Berry,Craft Outfield,186
999,Scarlett Damon,Craft Outfield,186
1000,Liza Bergman,Craft Outfield,186
1001,Jada Ryder,Craft Outfield,186
1002,Mary Keitel,Craft Outfield,186
1003,Vivien Bergen,Cranes Reservoir,187
1004,Reese Kilmer,Cranes Reservoir,187
1005,Angelina Astaire,Cranes Reservoir,187
1006,Charlize Dench,Cranes Reservoir,187
1007,Laura Brody,Cranes Reservoir,187
1008,Julia Zellweger,Cranes Reservoir,187
1009,Sissy Sobieski,Crazy Home,188
1010,Woody Jolie,Crazy Home,188
1011,Meg Hawke,Crazy Home,188
1012,Russell Bacall,Crazy Home,188
1013,Morgan Mcdormand,Crazy Home,188
1014,Albert Nolte,Crazy Home,188
1015,Cate Harris,Crazy Home,188
1016,Russell Temple,Crazy Home,188
1017,Vivien Basinger,Crazy Home,188
1018,Harvey Hope,Crazy Home,188
1019,Will Wilson,Crazy Home,188
1020,Alan Dreyfuss,Crazy Home,188
1021,Gene Mckellen,Crazy Home,188
1022,Susan Davis,Creatures Shakespeare,189
1023,Groucho Dunst,Creatures Shakespeare,189
1024,Reese West,Creatures Shakespeare,189
1025,Christopher Berry,Creepers Kane,190
1026,Sylvester Dern,Creepers Kane,190
1027,Renee Tracy,Creepers Kane,190
1028,Scarlett Bening,Creepers Kane,190
1029,Jayne Nolte,Creepers Kane,190
1030,William Hackman,Creepers Kane,190
1031,Joe Swank,Crooked Frogmen,191
1032,Christian Gable,Crooked Frogmen,191
1033,Cate Harris,Crooked Frogmen,191
1034,Albert Johansson,Crooked Frogmen,191
1035,Laurence Bullock,Crooked Frogmen,191
1036,William Hackman,Crooked Frogmen,191
1037,Jude Cruise,Crossing Divorce,192
1038,Milla Keitel,Crossing Divorce,192
1039,Bette Nicholson,Crossroads Casualties,193
1040,Kenneth Pesci,Crossroads Casualties,193
1041,Kenneth Torn,Crossroads Casualties,193
1042,Frances Tomei,Crossroads Casualties,193
1043,Ed Mansfield,Crossroads Casualties,193
1044,Russell Temple,Crossroads Casualties,193
1045,Meryl Gibson,Crossroads Casualties,193
1046,Ed Guiness,Crossroads Casualties,193
1047,Cameron Streep,Crow Grease,194
1048,Jodie Degeneres,Crow Grease,194
1049,Scarlett Damon,Crow Grease,194
1050,Chris Bridges,Crow Grease,194
1051,Walter Torn,Crow Grease,194
1052,Groucho Dunst,Crow Grease,194
1053,Cameron Zellweger,Crow Grease,194
1054,Morgan Mcdormand,Crow Grease,194
1055,Frances Tomei,Crow Grease,194
1056,Lisa Monroe,Crow Grease,194
1057,Matthew Johansson,Crowds Telemark,195
1058,Anne Cronyn,Crowds Telemark,195
1059,Jeff Silverstone,Crowds Telemark,195
1060,Matthew Carrey,Crowds Telemark,195
1061,Greg Chaplin,Cruelty Unforgiven,196
1062,Will Wilson,Cruelty Unforgiven,196
1063,Tim Hackman,Crusade Honey,197
1064,Fay Kilmer,Crusade Honey,197
1065,Ray Johansson,Crusade Honey,197
1066,Sean Guiness,Crusade Honey,197
1067,Meg Hawke,Crusade Honey,197
1068,Matthew Leigh,Crusade Honey,197
1069,Renee Tracy,Crusade Honey,197
1070,Albert Johansson,Crusade Honey,197
1071,Lisa Monroe,Crusade Honey,197
1072,Reese Kilmer,Crystal Breaking,198
1073,Jayne Neeson,Crystal Breaking,198
1074,Penelope Cronyn,Crystal Breaking,198
1075,Liza Bergman,Crystal Breaking,198
1076,Fay Wood,Crystal Breaking,198
1077,Helen Voight,Cupboard Sinners,199
1078,Cameron Streep,Cupboard Sinners,199
1079,Tim Hackman,Cupboard Sinners,199
1080,Christian Akroyd,Cupboard Sinners,199
1081,Spencer Peck,Cupboard Sinners,199
1082,Matthew Leigh,Cupboard Sinners,199
1083,Frances Tomei,Cupboard Sinners,199
1084,Jada Ryder,Cupboard Sinners,199
1085,Joe Swank,Curtain Videotape,200
1086,Walter Torn,Curtain Videotape,200
1087,Ewan Gooding,Curtain Videotape,200
1088,Helen Voight,Cyclone Family,201
1089,Rip Crawford,Cyclone Family,201
1090,Judy Dean,Cyclone Family,201
1091,Johnny Lollobrigida,Daddy Pittsburgh,202
1092,Kenneth Paltrow,Daddy Pittsburgh,202
1093,Michelle Mcconaughey,Daddy Pittsburgh,202
1094,Kevin Garland,Daddy Pittsburgh,202
1095,Daryl Crawford,Daddy Pittsburgh,202
1096,Johnny Lollobrigida,Daisy Menagerie,203
1097,Uma Wood,Daisy Menagerie,203
1098,Goldie Brody,Daisy Menagerie,203
1099,Jodie Degeneres,Daisy Menagerie,203
1100,Carmen Hunt,Daisy Menagerie,203
1101,Milla Keitel,Daisy Menagerie,203
1102,Minnie Kilmer,Daisy Menagerie,203
1103,Joe Swank,Dalmations Sweden,204
1104,Kevin Bloom,Dalmations Sweden,204
1105,Val Bolger,Dalmations Sweden,204
1106,Groucho Dunst,Dalmations Sweden,204
1107,Albert Nolte,Dalmations Sweden,204
1108,Al Garland,Dalmations Sweden,204
1109,Matthew Johansson,Dances None,205
1110,Zero Cage,Dances None,205
1111,Rip Winslet,Dances None,205
1112,Mae Hoffman,Dances None,205
1113,Walter Torn,Dances None,205
1114,Kenneth Torn,Dancing Fever,206
1115,Matthew Leigh,Dancing Fever,206
1116,Jane Jackman,Dancing Fever,206
1117,Jayne Nolte,Dancing Fever,206
1118,Laura Brody,Dancing Fever,206
1119,Rock Dukakis,Dancing Fever,206
1120,Anne Cronyn,Dangerous Uptown,207
1121,Mary Tandy,Dangerous Uptown,207
1122,Ralph Cruz,Dangerous Uptown,207
1123,Spencer Peck,Dangerous Uptown,207
1124,Kirsten Akroyd,Dangerous Uptown,207
1125,Daryl Wahlberg,Dangerous Uptown,207
1126,Cate Harris,Dangerous Uptown,207
1127,Albert Johansson,Dangerous Uptown,207
1128,Karl Berry,Dares Pluto,208
1129,Bob Fawcett,Dares Pluto,208
1130,Cameron Wray,Dares Pluto,208
1131,Warren Nolte,Dares Pluto,208
1132,Penelope Monroe,Dares Pluto,208
1133,Greta Keitel,Dares Pluto,208
1134,Meryl Gibson,Dares Pluto,208
1135,Laura Brody,Dares Pluto,208
1136,Will Wilson,Dares Pluto,208
1137,Julia Zellweger,Dares Pluto,208
1138,Gene Willis,Darkness War,209
1139,Gina Degeneres,Darkness War,209
1140,Dustin Tautou,Darko Dorado,210
1141,Morgan Mcdormand,Darko Dorado,210
1142,Richard Penn,Darko Dorado,210
1143,Greta Malden,Darko Dorado,210
1144,Frances Day-Lewis,Darling Breaking,211
1145,Jayne Neeson,Darling Breaking,211
1146,Bob Fawcett,Darn Forrester,212
1147,Sandra Kilmer,Darn Forrester,212
1148,Jodie Degeneres,Darn Forrester,212
1149,Ralph Cruz,Darn Forrester,212
1150,Charlize Dench,Darn Forrester,212
1151,Sean Guiness,Darn Forrester,212
1152,Chris Bridges,Darn Forrester,212
1153,Cate Mcqueen,Darn Forrester,212
1154,Mena Hopper,Darn Forrester,212
1155,Karl Berry,Date Speed,213
1156,Kevin Bloom,Date Speed,213
1157,Jude Cruise,Date Speed,213
1158,Rip Winslet,Date Speed,213
1159,Milla Peck,Daughter Madigan,214
1160,Ed Mansfield,Daughter Madigan,214
1161,Lucille Dee,Daughter Madigan,214
1162,John Suvari,Daughter Madigan,214
1163,Rip Winslet,Dawn Pond,215
1164,Scarlett Damon,Dawn Pond,215
1165,Matthew Leigh,Dawn Pond,215
1166,Vivien Basinger,Dawn Pond,215
1167,Groucho Williams,Dawn Pond,215
1168,Meryl Allen,Dawn Pond,215
1169,Karl Berry,Day Unfaithful,216
1170,Minnie Zellweger,Day Unfaithful,216
1171,Greg Chaplin,Day Unfaithful,216
1172,Angela Witherspoon,Day Unfaithful,216
1173,Julia Fawcett,Day Unfaithful,216
1174,Grace Mostel,Dazed Punk,217
1175,Bob Fawcett,Dazed Punk,217
1176,Ben Willis,Dazed Punk,217
1177,Geoffrey Heston,Dazed Punk,217
1178,Ben Harris,Dazed Punk,217
1179,Greta Malden,Dazed Punk,217
1180,Grace Mostel,Deceiver Betrayed,218
1181,Fred Costner,Deceiver Betrayed,218
1182,Morgan Hopkins,Deceiver Betrayed,218
1183,Albert Johansson,Deceiver Betrayed,218
1184,Tim Hackman,Deep Crusade,219
1185,Reese Kilmer,Deep Crusade,219
1186,Scarlett Damon,Deep Crusade,219
1187,Warren Nolte,Deep Crusade,219
1188,Gene Hopkins,Deep Crusade,219
1189,Olympia Pfeiffer,Deep Crusade,219
1190,Gregory Gooding,Deep Crusade,219
1191,Gina Degeneres,Deer Virginian,220
1192,Liza Bergman,Deer Virginian,220
1193,Ian Tandy,Deer Virginian,220
1194,Fred Costner,Deliverance Mulholland,221
1195,Matthew Leigh,Deliverance Mulholland,221
1196,Humphrey Garland,Deliverance Mulholland,221
1197,Goldie Brody,Desert Poseidon,222
1198,Henry Berry,Desert Poseidon,222
1199,Burt Posey,Desert Poseidon,222
1200,Liza Bergman,Desert Poseidon,222
1201,Renee Ball,Desert Poseidon,222
1202,Tom Mckellen,Desire Alien,223
1203,Johnny Cage,Desire Alien,223
1204,Angelina Astaire,Desire Alien,223
1205,Julianne Dench,Desire Alien,223
1206,Cate Harris,Desire Alien,223
1207,Laura Brody,Desire Alien,223
1208,Rock Dukakis,Desire Alien,223
1209,Cary Mcconaughey,Desperate Trainspotting,224
1210,Renee Tracy,Desperate Trainspotting,224
1211,Morgan Williams,Desperate Trainspotting,224
1212,Renee Ball,Desperate Trainspotting,224
1213,Grace Mostel,Destination Jerk,225
1214,Rip Crawford,Destination Jerk,225
1215,Cameron Wray,Destination Jerk,225
1216,Nick Wahlberg,Destiny Saturday,226
1217,Sandra Kilmer,Destiny Saturday,226
1218,Kevin Bloom,Destiny Saturday,226
1219,Alec Wayne,Destiny Saturday,226
1220,Dan Harris,Destiny Saturday,226
